# 02805 shared playground — week 4 release (frozen snapshot, 2026-09-15)
# Philosophers on English Wikipedia, born before 1900: everyone in the seven lists
# 'List of philosophers born in the centuries BC' ... 'born in the 19th century'
# (redirects resolved).
# Edge A -> B when the article of A links to the article of B; weight = how many
# times. 1444 nodes, 11135 directed edges, 8186 with weight 1, max 18.
# Sum both directions for an undirected weighted network.
source	target	weight
Richard_Rufus_of_Cornwall	Peter_Lombard	1
Richard_Rufus_of_Cornwall	Robert_Grosseteste	1
Richard_Rufus_of_Cornwall	Roger_Bacon	1
Richard_of_Middleton	Averroes	1
Richard_of_Middleton	Bonaventure	1
Richard_of_Middleton	Henry_of_Ghent	1
Richard_of_Middleton	Peter_John_Olivi	1
Richard_of_Middleton	Peter_Lombard	2
Richard_of_Middleton	Thomas_Aquinas	2
Richard_of_Middleton	Étienne_Gilson	1
Richard_of_Saint_Victor	Augustine_of_Hippo	1
Richard_of_Saint_Victor	Bede	1
Richard_of_Saint_Victor	Hugh_of_Saint_Victor	2
Richard_of_Saint_Victor	Pope_Gregory_I	1
Robert_Adamson_(philosopher)	Adelard_of_Bath	1
Robert_Adamson_(philosopher)	Alcuin	1
Robert_Adamson_(philosopher)	Alexander_of_Hales	1
Robert_Adamson_(philosopher)	Bonaventure	1
Robert_Adamson_(philosopher)	Charles_Fourier	1
Robert_Adamson_(philosopher)	David_Hume	1
Robert_Adamson_(philosopher)	Francis_Bacon	1
Robert_Adamson_(philosopher)	Friedrich_Eduard_Beneke	1
Robert_Adamson_(philosopher)	Georg_Wilhelm_Friedrich_Hegel	1
Robert_Adamson_(philosopher)	George_Berkeley	1
Robert_Adamson_(philosopher)	Giordano_Bruno	1
Robert_Adamson_(philosopher)	Immanuel_Kant	3
Robert_Adamson_(philosopher)	Johann_Gottlieb_Fichte	2
Robert_Adamson_(philosopher)	John_Scotus_Eriugena	1
Robert_Adamson_(philosopher)	Joseph_Butler	1
Robert_Adamson_(philosopher)	Norman_Kemp_Smith	1
Robert_Adamson_(philosopher)	Pierre_Gassendi	1
Robert_Adamson_(philosopher)	Roger_Bacon	2
Robert_Adamson_(philosopher)	William_Ritchie_Sorley	1
Robert_Adamson_(philosopher)	William_Stanley_Jevons	1
Robert_Alyngton	John_Wycliffe	1
Robert_Aspland	Thomas_Paine	1
Robert_Blakey_(writer)	George_Henry_Lewes	1
Robert_Blakey_(writer)	James_Beattie_(poet)	1
Robert_Blakey_(writer)	Victor_Cousin	1
Robert_Boyle	Francis_Bacon	2
Robert_Boyle	Galileo_Galilei	2
Robert_Boyle	Isaac_Newton	1
Robert_Boyle	René_Descartes	2
Robert_Boyle	Thomas_Hobbes	1
Robert_Filmer	Algernon_Sidney	2
Robert_Filmer	Aristotle	1
Robert_Filmer	Hugo_Grotius	2
Robert_Filmer	Jeremy_Bentham	1
Robert_Filmer	John_Calvin	1
Robert_Filmer	John_Locke	2
Robert_Filmer	Thomas_Hobbes	2
Robert_Flint_(theologian)	Giambattista_Vico	1
Robert_Flint_(theologian)	James_Frederick_Ferrier	1
Robert_Flint_(theologian)	T._H._Green	1
Robert_Fludd	Albertus_Magnus	1
Robert_Fludd	Francis_Bacon	1
Robert_Fludd	Galen	2
Robert_Fludd	Hippocrates	1
Robert_Fludd	Isaac_Newton	1
Robert_Fludd	Johannes_Kepler	3
Robert_Fludd	John_Amos_Comenius	1
Robert_Fludd	Marin_Mersenne	1
Robert_Fludd	Meister_Eckhart	1
Robert_Fludd	Origen	1
Robert_Fludd	Paracelsus	2
Robert_Fludd	Pierre_Gassendi	2
Robert_Fludd	Pythagoras	1
Robert_Grosseteste	Al-Kindi	1
Robert_Grosseteste	Aristotle	3
Robert_Grosseteste	Avicenna	1
Robert_Grosseteste	Boethius	1
Robert_Grosseteste	Bonaventure	1
Robert_Grosseteste	Euclid	1
Robert_Grosseteste	Galileo_Galilei	1
Robert_Grosseteste	Pseudo-Dionysius_the_Areopagite	1
Robert_Grosseteste	Roger_Bacon	4
Robert_Grosseteste	Vincent_of_Beauvais	1
Robert_Holcot	Adam_of_Wodeham	1
Robert_Holcot	Gabriel_Biel	1
Robert_Holcot	William_of_Ockham	2
Robert_Kilwardby	Aristotle	1
Robert_Kilwardby	Thomas_Aquinas	1
Roberto_Ardigò	Auguste_Comte	1
Rodolphus_Agricola	Aristotle	1
Rodolphus_Agricola	Boethius	1
Rodolphus_Agricola	Cicero	3
Rodolphus_Agricola	Erasmus	2
Rodolphus_Agricola	Petrarch	1
Rodolphus_Agricola	Seneca_the_Younger	1
Roger_Bacon	Al-Kindi	2
Roger_Bacon	Albertus_Magnus	4
Roger_Bacon	Alexander_of_Hales	1
Roger_Bacon	Alexandre_Koyré	1
Roger_Bacon	Aristotle	5
Roger_Bacon	Augustine_of_Hippo	1
Roger_Bacon	Averroes	1
Roger_Bacon	Avicenna	2
Roger_Bacon	Bonaventure	1
Roger_Bacon	Charles_Sanders_Peirce	1
Roger_Bacon	Duns_Scotus	1
Roger_Bacon	Edmund_Husserl	1
Roger_Bacon	Eudoxus_of_Cnidus	1
Roger_Bacon	Francis_Bacon	1
Roger_Bacon	Galen	1
Roger_Bacon	Galileo_Galilei	1
Roger_Bacon	Giordano_Bruno	1
Roger_Bacon	Henry_of_Ghent	1
Roger_Bacon	Ibn_al-Haytham	3
Roger_Bacon	John_Peckham	1
Roger_Bacon	Martin_Heidegger	1
Roger_Bacon	Peter_of_Spain	1
Roger_Bacon	Pierre_Duhem	1
Roger_Bacon	Plato	1
Roger_Bacon	Pope_Sylvester_II	1
Roger_Bacon	Ptolemy	1
Roger_Bacon	Ramon_Llull	1
Roger_Bacon	René_Descartes	1
Roger_Bacon	Richard_Rufus_of_Cornwall	1
Roger_Bacon	Robert_Grosseteste	7
Roger_Bacon	Robert_Kilwardby	1
Roger_Bacon	Thomas_Aquinas	2
Roger_Bacon	Thomas_Browne	3
Roger_Bacon	Vitello	1
Roger_Bacon	William_Blake	1
Roger_Bacon	William_Whewell	1
Roger_Bacon	William_of_Auvergne	1
Roger_Bacon	William_of_Ockham	1
Roger_Bacon	William_of_Sherwood	2
Roger_Joseph_Boscovich	Gottfried_Wilhelm_Leibniz	2
Roger_Joseph_Boscovich	Isaac_Newton	1
Roger_Joseph_Boscovich	Jean_Le_Rond_d'Alembert	1
Roger_Joseph_Boscovich	Joseph_Priestley	1
Roger_Joseph_Boscovich	René_Descartes	1
Roger_Joseph_Boscovich	Voltaire	1
Roger_Marston	John_Peckham	2
Roger_Marston	Matthew_of_Aquasparta	1
Roman_Ingarden	Edith_Stein	1
Roman_Ingarden	Edmund_Husserl	2
Roman_Ingarden	George_Berkeley	1
Roman_Ingarden	Kazimierz_Twardowski	1
Roman_Ingarden	Stanisław_Ignacy_Witkiewicz	1
Roman_Ingarden	Władysław_Tatarkiewicz	1
Rosa_Luxemburg	Eduard_Bernstein	3
Rosa_Luxemburg	Friedrich_Engels	1
Rosa_Luxemburg	Georgi_Plekhanov	1
Rosa_Luxemburg	Karl_Kautsky	2
Rosa_Luxemburg	Karl_Marx	1
Rosa_Luxemburg	Leon_Trotsky	2
Rosa_Luxemburg	Vladimir_Lenin	2
Roscellinus	Anselm_of_Canterbury	1
Roscellinus	Boethius	1
Roscellinus	John_of_Salisbury	1
Roscellinus	Porphyry_of_Tyre	1
Roscoe_Pound	Karl_Llewellyn	1
Roy_Wood_Sellars	Hans_Driesch	1
Roy_Wood_Sellars	Henri_Bergson	1
Roy_Wood_Sellars	Wilhelm_Windelband	1
Ruan_Ji	Confucius	1
Ruan_Ji	Ji_Kang	4
Ruan_Ji	Laozi	1
Ruan_Ji	Zhuang_Zhou	2
Rudolf_Bultmann	Friedrich_Schleiermacher	1
Rudolf_Bultmann	Karl_Barth	1
Rudolf_Bultmann	Martin_Heidegger	3
Rudolf_Bultmann	Rudolf_Otto	1
Rudolf_Carnap	Albert_Einstein	1
Rudolf_Carnap	Bertrand_Russell	1
Rudolf_Carnap	Charles_Hartshorne	1
Rudolf_Carnap	Edmund_Husserl	1
Rudolf_Carnap	Friedrich_Waismann	1
Rudolf_Carnap	Gottlob_Frege	2
Rudolf_Carnap	Hans_Reichenbach	3
Rudolf_Carnap	Heinrich_Rickert	1
Rudolf_Carnap	Immanuel_Kant	2
Rudolf_Carnap	Ludwig_Wittgenstein	2
Rudolf_Carnap	Moritz_Schlick	3
Rudolf_Carnap	Otto_Neurath	3
Rudolf_Christoph_Eucken	Friedrich_Adolf_Trendelenburg	2
Rudolf_Christoph_Eucken	Gustav_Teichmüller	2
Rudolf_Christoph_Eucken	Hermann_Lotze	2
Rudolf_Christoph_Eucken	Max_Scheler	1
Rudolf_Haym	Arthur_Schopenhauer	1
Rudolf_Haym	Georg_Wilhelm_Friedrich_Hegel	1
Rudolf_Haym	Johann_Gottfried_Herder	1
Rudolf_Haym	Wilhelm_von_Humboldt	1
Rudolf_Otto	Adi_Shankara	1
Rudolf_Otto	C._S._Lewis	2
Rudolf_Otto	Carl_Jung	2
Rudolf_Otto	Edmund_Husserl	1
Rudolf_Otto	Ernst_Jünger	1
Rudolf_Otto	Friedrich_Schleiermacher	2
Rudolf_Otto	Immanuel_Kant	4
Rudolf_Otto	Jakob_Friedrich_Fries	2
Rudolf_Otto	Karl_Barth	2
Rudolf_Otto	Leo_Strauss	2
Rudolf_Otto	Mahatma_Gandhi	1
Rudolf_Otto	Martin_Buber	1
Rudolf_Otto	Martin_Heidegger	2
Rudolf_Otto	Martin_Luther	1
Rudolf_Otto	Max_Horkheimer	2
Rudolf_Otto	Max_Scheler	1
Rudolf_Otto	Meister_Eckhart	1
Rudolf_Otto	Paul_Tillich	2
Rudolf_Otto	René_Descartes	1
Rudolf_Otto	Walter_Terence_Stace	1
Rudolf_Otto	William_James	1
Rudolf_Steiner	Albert_Einstein	1
Rudolf_Steiner	Albert_Schweitzer	2
Rudolf_Steiner	Arthur_Schopenhauer	1
Rudolf_Steiner	Carl_Jung	1
Rudolf_Steiner	Charles_Darwin	1
Rudolf_Steiner	Eduard_von_Hartmann	1
Rudolf_Steiner	Ernst_Haeckel	2
Rudolf_Steiner	Franz_Brentano	1
Rudolf_Steiner	Friedrich_Nietzsche	2
Rudolf_Steiner	Friedrich_Wilhelm_Joseph_Schelling	1
Rudolf_Steiner	Georg_Wilhelm_Friedrich_Hegel	1
Rudolf_Steiner	Immanuel_Kant	1
Rudolf_Steiner	Isaac_Newton	1
Rudolf_Steiner	Jiddu_Krishnamurti	1
Rudolf_Steiner	Johann_Friedrich_Herbart	1
Rudolf_Steiner	Johann_Gottlieb_Fichte	2
Rudolf_Steiner	Johann_Wolfgang_von_Goethe	3
Rudolf_Steiner	Martin_Heidegger	1
Rudolf_Steiner	Max_Stirner	1
Rudolf_Steiner	Pavel_Florensky	1
Rudolf_Steiner	Sergei_Bulgakov	1
Rudolf_Steiner	Vladimir_Solovyov_(philosopher)	1
Rudolf_Steiner	Wilhelm_Dilthey	1
Rudolf_von_Jhering	Friedrich_Carl_von_Savigny	1
Rudolph_Goclenius	Aristotle	1
Rudolph_Goclenius	Jacopo_Zabarella	1
Rudolph_Goclenius	Julius_Caesar_Scaliger	2
Rudolph_Goclenius	Nicolaus_Taurellus	1
Rudolph_Goclenius	Thomas_Aquinas	1
Réginald_Garrigou-Lagrange	Jacques_Maritain	1
Réginald_Garrigou-Lagrange	Pierre_Duhem	1
Réginald_Garrigou-Lagrange	Thomas_Aquinas	2
Réginald_Garrigou-Lagrange	Émile_Durkheim	1
Saadia_Gaon	Abraham_ibn_Daud	2
Saadia_Gaon	Abraham_ibn_Ezra	3
Saadia_Gaon	Ibn_Hazm	1
Saadia_Gaon	Maimonides	1
Saadia_Gaon	Moses_Mendelssohn	1
Saadia_Gaon	Philo	1
Salomon_Maimon	Baruch_Spinoza	1
Salomon_Maimon	Christian_Wolff_(philosopher)	1
Salomon_Maimon	David_Hume	1
Salomon_Maimon	Friedrich_Heinrich_Jacobi	1
Salomon_Maimon	Gottfried_Wilhelm_Leibniz	1
Salomon_Maimon	Gottlob_Ernst_Schulze	1
Salomon_Maimon	Immanuel_Kant	1
Salomon_Maimon	Karl_Leonhard_Reinhold	1
Salomon_Maimon	Maimonides	1
Salomon_Maimon	Moses_Mendelssohn	1
Samuel_Alexander	F._H._Bradley	2
Samuel_Alexander	John_Anderson_(philosopher)	1
Samuel_Alexander	John_Macmurray	1
Samuel_Alexander	T._H._Green	1
Samuel_Bailey	David_Ricardo	1
Samuel_Bailey	George_Berkeley	1
Samuel_Bailey	James_Frederick_Ferrier	1
Samuel_Bailey	Jeremy_Bentham	1
Samuel_Bailey	John_Stuart_Mill	1
Samuel_Bold	John_Locke	1
Samuel_Bold	John_Norris_(philosopher)	1
Samuel_Butler_(novelist)	Alfred_Russel_Wallace	1
Samuel_Butler_(novelist)	C._E._M._Joad	1
Samuel_Butler_(novelist)	Charles_Darwin	1
Samuel_Butler_(novelist)	Georges-Louis_Leclerc,_Comte_de_Buffon	1
Samuel_Butler_(novelist)	Jean-Baptiste_Lamarck	1
Samuel_Clarke	Alexander_Bain_(philosopher)	1
Samuel_Clarke	Anthony_Collins_(philosopher)	1
Samuel_Clarke	Athanasius_of_Alexandria	1
Samuel_Clarke	Baruch_Spinoza	1
Samuel_Clarke	Francis_Hutcheson_(philosopher)	2
Samuel_Clarke	George_Berkeley	1
Samuel_Clarke	Gottfried_Wilhelm_Leibniz	2
Samuel_Clarke	Henry_Sidgwick	1
Samuel_Clarke	Isaac_Newton	1
Samuel_Clarke	Jacques_Rohault	1
Samuel_Clarke	James_Burnett,_Lord_Monboddo	1
Samuel_Clarke	John_Balguy	1
Samuel_Clarke	John_Locke	1
Samuel_Clarke	John_Norris_(philosopher)	1
Samuel_Clarke	Leslie_Stephen	1
Samuel_Clarke	Nicolas_Malebranche	1
Samuel_Clarke	Ralph_Cudworth	1
Samuel_Clarke	Thomas_Brown_(philosopher)	1
Samuel_Clarke	Thomas_Hobbes	1
Samuel_Clarke	Théodore_Jouffroy	1
Samuel_Johnson	Adam_Smith	1
Samuel_Johnson	David_Hume	1
Samuel_Johnson	Edmund_Burke	1
Samuel_Johnson	George_Berkeley	1
Samuel_Johnson	Petrarch	1
Samuel_Johnson	Plutarch	1
Samuel_Johnson_(pamphleteer)	Samuel_Johnson	1
Samuel_Taylor_Coleridge	Adam_Smith	1
Samuel_Taylor_Coleridge	Arthur_Oncken_Lovejoy	1
Samuel_Taylor_Coleridge	C._S._Lewis	1
Samuel_Taylor_Coleridge	David_Hartley_(philosopher)	1
Samuel_Taylor_Coleridge	Edmund_Burke	1
Samuel_Taylor_Coleridge	Friedrich_Schiller	1
Samuel_Taylor_Coleridge	Friedrich_Wilhelm_Joseph_Schelling	1
Samuel_Taylor_Coleridge	Gotthold_Ephraim_Lessing	1
Samuel_Taylor_Coleridge	I._A._Richards	2
Samuel_Taylor_Coleridge	Immanuel_Kant	2
Samuel_Taylor_Coleridge	J._H._Muirhead	1
Samuel_Taylor_Coleridge	Johann_Wolfgang_von_Goethe	1
Samuel_Taylor_Coleridge	John_Stuart_Mill	2
Samuel_Taylor_Coleridge	Lewis_Carroll	1
Samuel_Taylor_Coleridge	Ralph_Waldo_Emerson	3
Samuel_Taylor_Coleridge	Samuel_Johnson	1
Samuel_Taylor_Coleridge	Thomas_Carlyle	2
Samuel_Taylor_Coleridge	Voltaire	1
Samuel_Taylor_Coleridge	William_Godwin	2
Samuel_Taylor_Coleridge	William_Hazlitt	1
Samuel_ibn_Tibbon	Aristotle	1
Samuel_ibn_Tibbon	Averroes	1
Samuel_ibn_Tibbon	Galen	1
Samuel_ibn_Tibbon	Maimonides	2
Samuel_von_Pufendorf	David_Hume	1
Samuel_von_Pufendorf	Denis_Diderot	1
Samuel_von_Pufendorf	Gottfried_Wilhelm_Leibniz	1
Samuel_von_Pufendorf	Hugo_Grotius	2
Samuel_von_Pufendorf	Jean-Jacques_Rousseau	2
Samuel_von_Pufendorf	John_Locke	1
Samuel_von_Pufendorf	Montesquieu	1
Samuel_von_Pufendorf	René_Descartes	1
Samuel_von_Pufendorf	Thomas_Hobbes	2
Samuel_von_Pufendorf	Voltaire	1
Samuel_von_Pufendorf	William_Blackstone	1
Sanjaya_Belatthiputta	Ajita_Kesakambali	2
Sanjaya_Belatthiputta	Makkhali_Gosala	1
Sanjaya_Belatthiputta	The_Buddha	1
Sanjaya_Belatthiputta	Śāriputra	1
Sarvepalli_Radhakrishnan	Adi_Shankara	1
Sarvepalli_Radhakrishnan	Albert_Einstein	1
Sarvepalli_Radhakrishnan	F._H._Bradley	1
Sarvepalli_Radhakrishnan	Henri_Bergson	1
Sarvepalli_Radhakrishnan	Max_Müller	1
Sarvepalli_Radhakrishnan	Rabindranath_Tagore	1
Sarvepalli_Radhakrishnan	William_James	1
Sedulius_Scottus	Duns_Scotus	1
Sedulius_Scottus	John_Scotus_Eriugena	1
Sedulius_Scottus	Porphyry_of_Tyre	1
Semyon_Frank	Ivan_Ilyin	1
Semyon_Frank	Nikolai_Berdyaev	1
Semyon_Frank	Nikolay_Lossky	1
Semyon_Frank	Nikolay_Mikhaylovsky	1
Seneca_the_Younger	Aristotle	1
Seneca_the_Younger	Augustine_of_Hippo	2
Seneca_the_Younger	Chrysippus	1
Seneca_the_Younger	Cicero	1
Seneca_the_Younger	Cleanthes	1
Seneca_the_Younger	Dante_Alighieri	2
Seneca_the_Younger	Epicurus	1
Seneca_the_Younger	Erasmus	1
Seneca_the_Younger	Gerolamo_Cardano	1
Seneca_the_Younger	John_Calvin	1
Seneca_the_Younger	John_of_Salisbury	1
Seneca_the_Younger	Justus_Lipsius	1
Seneca_the_Younger	Michel_de_Montaigne	2
Seneca_the_Younger	Petrarch	2
Seneca_the_Younger	Plato	2
Seneca_the_Younger	Plutarch	1
Seneca_the_Younger	Posidonius	1
Seneca_the_Younger	Socrates	1
Seneca_the_Younger	Tertullian	1
Seneca_the_Younger	Xenophon	1
Seneca_the_Younger	Zeno_of_Citium	1
Sengzhao	Laozi	2
Sengzhao	Zhuang_Zhou	1
Sergei_Bulgakov	Georgi_Plekhanov	1
Sergei_Bulgakov	Karl_Kautsky	1
Sergei_Bulgakov	Karl_Marx	2
Sergei_Bulgakov	Pavel_Florensky	2
Sergei_Bulgakov	Peter_Kropotkin	1
Sergei_Bulgakov	Rudolf_Steiner	1
Sergei_Bulgakov	Thomas_Carlyle	1
Sergei_Bulgakov	Vasily_Rozanov	1
Sergei_Bulgakov	Vladimir_Lenin	1
Sergei_Bulgakov	Vladimir_Solovyov_(philosopher)	1
Sextus_Empiricus	Blaise_Pascal	1
Sextus_Empiricus	Carneades	1
Sextus_Empiricus	David_Hume	2
Sextus_Empiricus	Diogenes_Laertius	2
Sextus_Empiricus	Georg_Wilhelm_Friedrich_Hegel	1
Sextus_Empiricus	Michel_de_Montaigne	2
Sextus_Empiricus	Pierre_Bayle	1
Sextus_Empiricus	Pierre_Daniel_Huet	1
Sextus_Empiricus	Protagoras	1
Sextus_Empiricus	René_Descartes	1
Shadworth_Hodgson	George_Stout	1
Shadworth_Hodgson	Immanuel_Kant	1
Shadworth_Hodgson	Samuel_Taylor_Coleridge	1
Shadworth_Hodgson	William_James	1
Shah_Waliullah_Dehlawi	Abu_Hanifa	1
Shah_Waliullah_Dehlawi	Ahmad_ibn_Hanbal	1
Shah_Waliullah_Dehlawi	Al-Shafi'i	2
Shalva_Nutsubidze	Bernard_Bolzano	1
Shalva_Nutsubidze	Dimitri_Uznadze	1
Shalva_Nutsubidze	Edmund_Husserl	1
Shalva_Nutsubidze	Ioane_Petritsi	1
Shalva_Nutsubidze	John_of_Damascus	1
Shalva_Nutsubidze	Karl_Barth	1
Shalva_Nutsubidze	Peter_the_Iberian	2
Shalva_Nutsubidze	Pseudo-Dionysius_the_Areopagite	2
Shalva_Nutsubidze	Vladimir_Lenin	1
Shalva_Nutsubidze	Wilhelm_Wundt	1
Shang_Yang	Guan_Zhong	1
Shang_Yang	Han_Fei	2
Shang_Yang	Li_Kui_(legalist)	2
Shang_Yang	Shen_Buhai	1
Shang_Yang	Xunzi_(philosopher)	2
Shao_Yong	Cheng_Hao	2
Shao_Yong	Cheng_Yi_(philosopher)	2
Shao_Yong	Gottfried_Wilhelm_Leibniz	1
Shao_Yong	Mencius	2
Shao_Yong	Yang_Xiong_(author)	1
Shao_Yong	Zengzi	1
Shao_Yong	Zhang_Zai	2
Shao_Yong	Zhou_Dunyi	2
Shao_Yong	Zhu_Xi	1
Shem-Tov_ibn_Falaquera	Albertus_Magnus	1
Shem-Tov_ibn_Falaquera	Aristotle	1
Shem-Tov_ibn_Falaquera	Averroes	1
Shem-Tov_ibn_Falaquera	Avicenna	1
Shem-Tov_ibn_Falaquera	Hillel_ben_Samuel	1
Shem-Tov_ibn_Falaquera	Maimonides	2
Shem-Tov_ibn_Falaquera	Plato	1
Shem-Tov_ibn_Falaquera	Ptolemy	1
Shem-Tov_ibn_Falaquera	Samuel_ibn_Tibbon	1
Shem-Tov_ibn_Falaquera	Solomon_ibn_Gabirol	1
Shen_Buhai	Ch'ien_Mu	1
Shen_Buhai	Chao_Cuo	2
Shen_Buhai	Deng_Xi	1
Shen_Buhai	Dong_Zhongshu	2
Shen_Buhai	Guan_Zhong	1
Shen_Buhai	Han_Fei	4
Shen_Buhai	Jia_Yi	2
Shen_Buhai	Li_Kui_(legalist)	2
Shen_Buhai	Li_Si	1
Shen_Buhai	Shang_Yang	13
Shen_Buhai	Shen_Dao	1
Shen_Buhai	Xunzi_(philosopher)	1
Shen_Buhai	Zichan	2
Shen_Dao	Ch'ien_Mu	1
Shen_Dao	Confucius	2
Shen_Dao	Feng_Youlan	1
Shen_Dao	Gongsun_Long	1
Shen_Dao	Han_Fei	2
Shen_Dao	Laozi	1
Shen_Dao	Liu_An	1
Shen_Dao	Mencius	6
Shen_Dao	Mozi	1
Shen_Dao	Shang_Yang	5
Shen_Dao	Shen_Buhai	10
Shen_Dao	Sun_Tzu	1
Shen_Dao	Wang_Fuzhi	1
Shen_Dao	Xunzi_(philosopher)	9
Shen_Dao	Yang_Zhu	1
Shinran	John_Calvin	1
Shinran	Karl_Barth	1
Shinran	Martin_Luther	1
Shinran	Vasubandhu	1
Shūzō_Kuki	Aristotle	1
Shūzō_Kuki	Edmund_Husserl	1
Shūzō_Kuki	Heinrich_Rickert	1
Shūzō_Kuki	Henri_Bergson	1
Shūzō_Kuki	Kiyoshi_Miki	1
Shūzō_Kuki	Martin_Heidegger	2
Shūzō_Kuki	René_Descartes	1
Shūzō_Kuki	Tetsurō_Watsuji	1
Siddhasenadivākarasuri	Hemachandra	1
Siddheshwar	Basava	3
Siger_of_Brabant	Albertus_Magnus	1
Siger_of_Brabant	Averroes	1
Siger_of_Brabant	Boetius_of_Dacia	1
Siger_of_Brabant	Dante_Alighieri	3
Siger_of_Brabant	John_Peckham	1
Siger_of_Brabant	Thomas_Aquinas	1
Sigmund_Freud	Albert_Einstein	2
Sigmund_Freud	Arthur_Schopenhauer	1
Sigmund_Freud	Carl_Jung	5
Sigmund_Freud	Charles_Darwin	1
Sigmund_Freud	Edmund_Husserl	1
Sigmund_Freud	Eduard_von_Hartmann	1
Sigmund_Freud	Franz_Brentano	4
Sigmund_Freud	Friedrich_Nietzsche	1
Sigmund_Freud	Gustav_Fechner	1
Sigmund_Freud	Herbert_Marcuse	2
Sigmund_Freud	Jean_Piaget	1
Sigmund_Freud	Johann_Friedrich_Herbart	1
Sigmund_Freud	Johannes_Kepler	1
Sigmund_Freud	John_Stuart_Mill	1
Sigmund_Freud	Karl_Marx	1
Sigmund_Freud	Plato	1
Sigmund_Freud	Thomas_Aquinas	1
Sigmund_Freud	Wilhelm_Reich	1
Simeon_ben_Zemah_Duran	Gersonides	2
Simeon_ben_Zemah_Duran	Hasdai_Crescas	3
Simeon_ben_Zemah_Duran	Maimonides	1
Simeon_ben_Zemah_Duran	Profiat_Duran	2
Simeon_ben_Zemah_Duran	Solomon_ibn_Gabirol	1
Simon_Foucher	Gottfried_Wilhelm_Leibniz	1
Simon_Foucher	Nicolas_Malebranche	1
Simon_Foucher	Robert_Desgabets	1
Simon_of_Faversham	Aristotle	1
Simplicius_of_Cilicia	Al-Farabi	1
Simplicius_of_Cilicia	Albertus_Magnus	1
Simplicius_of_Cilicia	Alexander_of_Aphrodisias	2
Simplicius_of_Cilicia	Ammonius_Hermiae	5
Simplicius_of_Cilicia	Anaxagoras	1
Simplicius_of_Cilicia	Andronicus_of_Rhodes	1
Simplicius_of_Cilicia	Aristotle	3
Simplicius_of_Cilicia	Averroes	1
Simplicius_of_Cilicia	Bessarion	1
Simplicius_of_Cilicia	Damascius	5
Simplicius_of_Cilicia	Diogenes_of_Apollonia	1
Simplicius_of_Cilicia	Duns_Scotus	1
Simplicius_of_Cilicia	Eduard_Zeller	1
Simplicius_of_Cilicia	Empedocles	1
Simplicius_of_Cilicia	Epictetus	1
Simplicius_of_Cilicia	Galileo_Galilei	1
Simplicius_of_Cilicia	Gemistos_Plethon	1
Simplicius_of_Cilicia	Georg_Wilhelm_Friedrich_Hegel	1
Simplicius_of_Cilicia	Gerard_of_Cremona	1
Simplicius_of_Cilicia	Giles_of_Rome	1
Simplicius_of_Cilicia	Henry_of_Ghent	1
Simplicius_of_Cilicia	Heraclitus	1
Simplicius_of_Cilicia	Iamblichus	1
Simplicius_of_Cilicia	John_Philoponus	2
Simplicius_of_Cilicia	Justinian_I	2
Simplicius_of_Cilicia	Peter_of_Auvergne	1
Simplicius_of_Cilicia	Plato	1
Simplicius_of_Cilicia	Plotinus	2
Simplicius_of_Cilicia	Porphyry_of_Tyre	3
Simplicius_of_Cilicia	Proclus	3
Simplicius_of_Cilicia	Ptolemy	1
Simplicius_of_Cilicia	Robert_Grosseteste	1
Simplicius_of_Cilicia	Syrianus	1
Simplicius_of_Cilicia	Themistius	1
Simplicius_of_Cilicia	Theophrastus	1
Simplicius_of_Cilicia	Thomas_Aquinas	1
Simplicius_of_Cilicia	William_of_Moerbeke	1
Simplicius_of_Cilicia	Zeno_of_Citium	1
Sir_William_Hamilton,_9th_Baronet	Aristotle	1
Sir_William_Hamilton,_9th_Baronet	Augustus_De_Morgan	1
Sir_William_Hamilton,_9th_Baronet	Dugald_Stewart	1
Sir_William_Hamilton,_9th_Baronet	Henry_Longueville_Mansel	1
Sir_William_Hamilton,_9th_Baronet	Immanuel_Kant	1
Sir_William_Hamilton,_9th_Baronet	John_Stuart_Mill	1
Sir_William_Hamilton,_9th_Baronet	John_Veitch_(poet)	2
Sir_William_Hamilton,_9th_Baronet	Julius_Caesar_Scaliger	1
Sir_William_Hamilton,_9th_Baronet	Martin_Luther	1
Sir_William_Hamilton,_9th_Baronet	Thomas_Brown_(philosopher)	1
Sir_William_Hamilton,_9th_Baronet	Thomas_Reid	1
Sir_William_Hamilton,_9th_Baronet	Victor_Cousin	1
Sir_William_Hamilton,_9th_Baronet	William_Stanley_Jevons	1
Socrates	Al-Kindi	1
Socrates	Alcibiades	3
Socrates	Antisthenes	3
Socrates	Arcesilaus	1
Socrates	Aristippus	3
Socrates	Aristotle	1
Socrates	Aristoxenus	1
Socrates	Augustine_of_Hippo	1
Socrates	Callicles	1
Socrates	Cebes	1
Socrates	Diogenes	1
Socrates	Euclid_of_Megara	3
Socrates	Eusebius	1
Socrates	Friedrich_Nietzsche	2
Socrates	Friedrich_Schleiermacher	1
Socrates	Georg_Wilhelm_Friedrich_Hegel	1
Socrates	Jabir_ibn_Hayyan	1
Socrates	Leo_Strauss	1
Socrates	Marsilio_Ficino	1
Socrates	Michel_de_Montaigne	1
Socrates	Parmenides	1
Socrates	Plato	4
Socrates	Protagoras	1
Socrates	Søren_Kierkegaard	2
Socrates	Voltaire	1
Socrates	Xenophon	3
